area,main_url,page_on,plce,title,community,position,tag,re_price,unit_price,housetype,housesize,direction,fitment
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,恒大御景半岛 独栋别墅 大花园 产权清晰 业主诚心出售,恒大御景半岛香樟湖 ,金沙洲,VR房源|房本满两年|随时看房,2300,52908,5室2厅 , 434.72 , 东 , 毛坯 
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,半岛的大面积，装修保养好，值得拥有,恒大御景半岛 ,金沙洲,VR房源|房本满五年|随时看房,673,24552,4室2厅 , 274.12 , 东 , 精装 
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,新装修，少见南向，户型不爬坡，高层景观视野好,金名都 ,金沙洲,VR看装修|房本满两年|随时看房,373,35524,3室2厅 , 105 , 东南 , 精装 
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,中海金沙湾C区 5室2厅 东南 西北,中海金沙湾C区 ,金沙洲,VR房源|房本满五年|随时看房,650,30897,5室2厅 , 210.38 , 东南 西北 , 精装 
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,高层两房望花园，装修保养新，业主诚意出售,中海金沙湾B区 ,金沙洲,VR看装修|房本满五年,240,27717,2室2厅 , 86.59 , 北 , 精装 
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,万科四季花城2期东南向3房 双阳台 出行方便,万科四季花城紫荆苑 ,金沙洲,VR房源,275,25230,3室1厅 , 109 , 东南 , 精装 
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,恒大御景半岛小区 环江而立 环境绿化好,恒大御景半岛 ,金沙洲,VR看装修|随时看房,468,29250,4室2厅 , 160 , 东 , 精装 
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,大面积 价格美丽  看房有钥匙 业主好说话 价格可刀,恒大御景半岛 ,金沙洲,VR房源|随时看房,464,25922,4室2厅 , 179 , 东 , 毛坯 
南海,https://gz.lianjia.com/ershoufang/nanhai/,3,广州,过五唯一 无欠款 前后看花园带露台 安静舒适,万科四季花城铃兰苑 ,金沙洲,VR看装修|随时看房,213,23407,3室2厅 , 91 , 西北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,富城花园大3房，生活便利，交通方便，精装修领包入住,富城花园 ,新塘南,VR看装修|房本满两年,145,10933,3室2厅 , 132.63 , 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,东北向望花园四房，改善型户型。,锦绣新天地 ,新塘南,VR看装修|房本满五年,218,13949,4室2厅 , 156.29 , 东北 , 简装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,此房源业主一手买来，自己装修居住舒适度高南向采光好,力诚凯怡湾 ,新塘南,VR房源|房本满两年,149,17730,3室1厅 , 84.04 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,锦绣新天地 精装自住3房 望花园,锦绣新天地 ,新塘南,VR房源|房本满五年,176,14794,3室2厅 , 118.97 , 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,满五且唯一住宅、业主自住房屋保养好可直接拎包入住,富雅都市华庭 ,新塘北,VR房源|房本满五年,161,18123,3室2厅 , 88.84 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,碧桂园豪园鹤鸣苑3-1-1-2 119.79m²,碧桂园豪园鹤鸣苑 ,增城碧桂园,VR看装修|房本满五年|随时看房,135,11270,3室1厅 , 119.79 , 东南 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,房子全新没入住，中楼层视野好，采光通风性好,时代天启 ,荔城增江,VR看装修|房本满两年|随时看房,130,13412,3室2厅 , 96.93 , 东 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,满五唯一，诚意出，采光通风好，南向三房两卫,合景誉山国际 ,永和,VR看装修|房本满五年|随时看房,150,13992,3室2厅 , 107.21 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,荔城芯，大型成熟小区，视野开阔，全新装修,锦绣御景国际四期 ,荔城西区,VR看装修|房本满两年|随时看房,189,17035,3室2厅 , 110.95 , 东北 , 其他 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,广州敏捷绿湖首府三期 3室1厅 东南,广州敏捷绿湖首府三期 ,石滩镇,VR看装修|房本满两年|随时看房,113,9963,3室1厅 , 113.43 , 东南 , 其他 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,房子满五唯一省增值税和个税，业主诚心卖,碧桂园凤凰城凤馨苑 ,凤凰城,VR看装修|房本满五年|随时看房,155,16714,3室1厅 , 92.74 , 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,全新未入住 南向三房，安静舒适，保养好，拎包入住,金泽豪庭 ,白江,VR房源|房本满五年|随时看房,163,18112,3室2厅 , 90 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,汇美金都精装两房过五年有钥匙随时看房,汇美体育花园 ,新塘北,VR房源|房本满五年|随时看房,113,13701,3室1厅 , 82.48 , 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,碧桂园豪进广场 毛坯三房 格局方正 望小区花园,碧桂园豪进广场 ,白江,近地铁|VR看装修|房本满五年|随时看房,252,21581,3室2厅 , 116.77 , 南 北 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,群星新邨，大4房，毛坯，全新未住，诚心出卖！,群星新邨 ,白江,近地铁|VR房源|房本满五年|随时看房,248,13625,4室1厅 , 182.03 , 东南 东北 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,业主诚心卖，南北通透格局好，楼层,碧桂园豪进广场 ,白江,近地铁|VR看装修|房本满五年|随时看房,245,20243,3室2厅 , 121.03 , 东南 南 北 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,此房南北通透向后看花园满5年精装修 全新 四房大户型,新都盛世名门 ,白江,近地铁|VR房源|房本满五年|随时看房,305,17265,4室2厅 , 176.66 , 南 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,学府南北对流大三房，户型方正，采光通风好，带装修,合汇学府名郡 ,白江,VR看装修|房本满两年|随时看房,200,16261,3室2厅 , 123 , 北 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,电梯小区，此房户型方正，采光通透，配套齐全,荔丰楼 ,荔城富鹏,VR看装修|房本满五年|随时看房,99.9,10969,3室2厅 , 91.08 , 东南 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,满五免增值税，21号线地铁口楼盘，望花园,恒展江山时代花园 ,朱村,近地铁|VR看装修|房本满两年|随时看房,141.5,15285,3室2厅 , 92.58 , 北 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,美业阁 1室1厅 西,美业阁 ,新塘北,VR房源|房本满五年|随时看房,45,12173,1室1厅 , 36.97 , 西 , 简装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,嘉骏豪苑小区，电梯两房，全新装修未住，即买即住！,嘉骏豪苑 ,新塘南,VR看装修|房本满五年|随时看房,110.8,14377,2室1厅 , 77.07 , 西南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,急卖 横厅大三房 全屋整装 现空置入住不足半年 税可谈,西福蓝湾 ,朱村,VR看装修|房本满两年|随时看房,159,16328,3室2厅 , 97.38 , 南 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,十年地铁教育成熟大盘 首付低 刚需二房 南向 视野开阔,尚东阳光雅苑 ,沙村,VR看装修|房本满两年|随时看房,83,16058,2室2厅 , 51.69 , 南 , 毛坯 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,嘉御豪庭 3室2厅 南 北,嘉御豪庭 ,石滩镇,VR看装修|房本满五年|随时看房,110,11225,3室2厅 , 98 , 南 北 , 其他 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,21号线凤岗站，碧桂园精装三房，带车位，中高楼层.,碧桂园城市花园漫绿苑 ,朱村,VR看装修|房本满两年|随时看房,150,15944,3室2厅 , 94.08 , 南 北 , 简装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,凤盈仅1.4 舒适住宅奢华生活配套,碧桂园凤凰城凤盈苑 ,凤凰城,VR看装修|房本满五年,146,13905,2室1厅 , 105 , 东南 , 简装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,凤馨苑三房  一楼大院子  可种花草  满五唯一税费少,碧桂园凤凰城凤馨苑 ,凤凰城,VR看装修|房本满五年,198,20413,3室2厅 , 97 , 北 , 精装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,白江地铁两房 封闭式管理 花园小区 双地铁盘,新都盛世名门 ,白江,近地铁|VR看装修|房本满五年,169,22311,2室1厅 , 75.75 , 东北 , 简装 
增城,https://gz.lianjia.com/ershoufang/zengcheng/,3,广州,长岭居板块南向大3房 满五年 精装修,海伦春天 ,永和,VR看装修|房本满五年,163.8,16059,3室2厅 , 102 , 南 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,光大三期四房，南向一线望江，采光通风好,光大花园榕岸 ,工业大道北,近地铁|VR房源|房本满五年,880,71990,4室2厅 , 122.24 , 东南 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,光大花园二期 南北对流 正望花园 过五年唯一,光大花园榕景四季 ,工业大道北,近地铁|VR房源|房本满五年,900,64410,4室2厅 , 139.73 , 东 北 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,城市职业学院教工宿舍 4室2厅 南,城市职业学院教工宿舍 ,新港西,VR看装修|房本满五年,620,48754,4室2厅 , 127.17 , 南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,江南西商圈 交通方便 饮食住行一条龙 全明三房,江南大道中 ,江南大道中,近地铁|VR房源|房本满五年,190,31688,3室1厅 , 59.96 , 东 南 北 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,金碧花园 全屋东南向3房 户型时尚 方正高实用,金碧花园第一金碧 ,金碧,近地铁|VR房源|房本满五年|随时看房,469,46714,3室1厅 , 100.4 , 东南 , 其他 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,光大花园三期高层一线看江大三房,光大花园榕岸 ,工业大道北,近地铁|VR看装修|房本满五年|随时看房,860,70882,3室1厅 , 121.33 , 西北 , 其他 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,海珠半岛中层望江三房两卫  临江大花园 通风采光好,海珠半岛花园 ,滨江东,VR房源|房本满五年|随时看房,750,70094,3室2厅 , 107 , 北 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,鸿运花园 电梯正规南向两房 采光通风好 看房方便,鸿运花园 ,赤岗,近地铁|VR看装修|房本满五年|随时看房,290,45419,2室2厅 , 63.85 , 南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,顺景雅苑  高层望花园安静   精装修  满五 诚意卖,顺景雅苑 ,新港西,VR房源|房本满五年|随时看房,358,47525,2室2厅 , 75.33 , 北 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,新装修 望花园三房 安静舒适 业主诚意卖,富力现代广场 ,工业大道北,近地铁|VR房源|房本满五年|随时看房,558,61904,3室1厅 , 90.14 , 东 南 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,自带私人大平台、全新未住、过五唯一,珠江帝景苑合生紫龙府 ,滨江东,近地铁|VR房源|房本满五年|随时看房,803,0,4室2厅 , 147.01 , 东北 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,满五年商品房 电梯江景房 同福中 精装 采光通风好,滨江西路 ,滨江西,近地铁|VR看装修|房本满五年|随时看房,388,51555,3室1厅 , 75.26 , 东 北 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,鹭江地铁口 附大平台 实用率高 k改四房 电梯已动工,新滘镇政府宿舍 ,新港西,近地铁|VR房源|房本满五年|随时看房,328,30973,3室2厅 , 105.9 , 东 , 毛坯 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,花园小区 近地铁 户型方正实用三房 看房方便,穗发花园 ,新港西,近地铁|VR看装修|房本满五年|随时看房,220,31742,3室1厅 , 69.31 , 西 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,愉景雅苑 正规大三房 南向通风采光好,愉景雅苑 ,新港西,近地铁|VR看装修|房本满五年|随时看房,668,62694,3室1厅 , 106.55 , 南 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,海洋雅苑电梯三房，户型敞亮，楼层好，采光充足,海洋雅苑 ,中大,近地铁|VR看装修|房本满五年|随时看房,255,35417,3室1厅 , 72 , 南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,小区花园，原装电梯三房，东南向，看房方便,宝岗大厦 ,宝岗,VR房源|房本满五年|随时看房,340,33811,4室1厅 , 100.56 , 东南 南 , 其他 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,珠江帝景 业主急卖 小区蕞笋一套 正规四房 视野开阔,珠江帝景苑 ,滨江东,近地铁|VR房源|房本满五年|随时看房,854,0,4室2厅 , 156.32 , 南 西 北 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,小区同户型 蕞笋一套 1150！同户型成交过1168,珠江帝景苑 ,滨江东,近地铁|VR房源|房本满五年|随时看房,686,0,3室2厅 , 125.57 , 南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,顺华名庭 电梯三房 此户型方正 少有放盘  满五,顺华名庭 ,新港西,近地铁|VR房源|房本满五年|随时看房,399,43441,3室1厅 , 91.85 , 东北 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,正南向 双阳台 大两房 南北对流 近中大地铁 安静不吵,远洋宿舍（晓港） ,中大,近地铁|VR看装修|房本满五年|随时看房,198,26903,2室2厅 , 73.6 , 南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,滨江东路地铁 东晓花苑 电梯三房 精装修 厅出阳台南向,东晓花苑 ,东晓路,VR看装修|房本满两年|随时看房,259,43736,2室1厅 , 59.22 , 南 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,穗发花园 双地铁物业 可加装电梯 中层3房,穗发花园 ,新港西,近地铁|VR房源|房本满五年|随时看房,230,33156,3室1厅 , 69.37 , 北 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,过5年不唯一，东南向电梯3房，格局方正，方便看房,海印南苑 ,东晓路,VR看装修|房本满五年|随时看房,519,44084,3室2厅 , 117.73 , 南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,户型方正大三房，生活便利地段好,前进路(海珠) ,前进路,VR看装修|房本满五年|随时看房,249,23174,3室1厅 , 107.45 , 南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,2017年楼龄，大三房带主套 南向 大阳台 看房方便,南田路 ,宝岗,近地铁|VR看装修|房本满两年|随时看房,445,35643,3室1厅 , 124.85 , 东南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,嘉仕花园东区四期 四开间朝南 大阳台 满五年 一手业主,嘉仕花园东区 ,滨江东,VR房源|房本满五年|随时看房,1138,80710,4室2厅 , 141 , 东南 南 西南 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,海联路单位小区 电梯在用 高层非顶楼 南北对流,丽景国旅 ,东晓路,VR房源|房本满五年|随时看房,398,44051,3室1厅 , 90.35 , 南 , 简装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,滨江东 品质小区 海琴湾 江景4房 管理严格,海琴湾 ,滨江东,近地铁|VR房源|房本满五年|随时看房,1280,81472,4室2厅 , 157.11 , 东北 , 精装 
海珠,https://gz.lianjia.com/ershoufang/haizhu/,2,广州,光大花园五期中海锦榕湾过5年带入户3房2卫,光大花园中海锦榕湾 ,工业大道北,近地铁|VR看装修|房本满五年|随时看房,810,75391,3室2厅 , 107.44 , 东北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,世界名园南区电梯房，复式洋房带天台，满五唯一带装修,世界名园南区 ,窦店,VR房源|房本满五年,165,18552,2室1厅 , 88.94 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,提香草堂 联排边户 精装修 边户 边户 边户,提香草堂 ,窦店,VR房源|房本满五年,650,36018,4室2厅 , 180.47 , 南 西 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,绿城.百合公寓天风苑 一层 前后无遮挡 采光好,绿城百合公寓天风苑 ,阎村,VR房源|房本满五年,385,30039,3室2厅 , 128.17 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,长阳半岛怡和路8号院 U6户型  高楼层 视野采光好,长阳半岛怡和路8号院 ,长阳,VR看装修|房本满两年,633,47120,3室1厅 , 134.34 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,蓝爵公馆精装大四居，诚心出售，价格可谈,蓝爵公馆 ,良乡,VR看装修|房本满五年,538,33055,4室1厅 , 162.76 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,南北通透，双卫生间，采光视野好,加州水郡三期 ,长阳,VR看装修|房本满五年,408,29639,3室1厅 , 137.66 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,两居室 带电梯 无遮挡 采光好 配套设施齐全 交通便利,西潞东里社区 ,良乡,VR看装修|房本满五年,320,25687,2室2厅 , 124.58 , 东 西 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,店长推荐 天恒乐活城  精装修两居室南向采光好,天恒乐活城 ,阎村,近地铁|VR看装修|房本满五年,198,22434,2室2厅 , 88.26 , 南 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,此房满五唯一 三阳开泰 采光好 交通便利,康泽佳苑南区 ,长阳,近地铁|VR看装修|房本满五年,215,40797,2室1厅 , 52.7 , 南 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,店长推荐天骄俊园低楼层南北一居室,天骄俊园 ,长阳,近地铁|VR房源|房本满五年,195,32790,1室1厅 , 59.47 , 南 北 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,长阳半岛2号院 南北通透格局 满五唯一 配套设施齐全,长阳半岛2号院 ,长阳,近地铁|VR看装修|房本满五年|随时看房,443,46696,3室1厅 , 94.87 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,加州水郡四期 户型方正好用  公摊小 两居室,加州水郡四期 ,长阳,VR看装修|房本满五年|随时看房,249,26867,2室1厅 , 92.68 , 西北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,康泽佳苑北区 南北通透 精装修 看房方便 诚心出售,康泽佳苑北区 ,长阳,近地铁|VR看装修|房本满五年|随时看房,253,40913,2室1厅 , 61.84 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,良乡中路26号院 南北通透 低楼层 两居室,良乡中路26号院 ,良乡,近地铁|VR看装修|房本满五年|随时看房,209,28773,2室1厅 , 72.64 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,首开熙悦山熹园3号院满五唯一精装修,首开熙悦山熹园3号院 ,长阳,近地铁|VR看装修|房本满五年|随时看房,459,44101,3室2厅 , 104.08 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,长阳 天资华府 南北通透 三居室两卫 全明格局,天资华府 ,长阳,VR看装修|房本满两年|随时看房,395,33300,3室2厅 , 118.62 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,首创新悦都二区 满五唯一 诚心出售,首创新悦都二区 ,长阳,VR看装修|房本满五年|随时看房,309,40949,2室1厅 , 75.46 , 南 北 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,康泽佳苑南区 产权清晰 看房方便 随时可以看房,康泽佳苑南区 ,长阳,近地铁|VR看装修|房本满五年|随时看房,175,33057,2室1厅 , 52.94 , 西南 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,首开熙悦睿府书香 南北通透  视野宽阔 采光充足,首开熙悦睿府书香 ,良乡,VR看装修|房本满五年|随时看房,420,39590,3室2厅 , 106.09 , 南 北 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,南向两居，楼间距大，无遮挡，采光好.,加州水郡三期 ,长阳,VR看装修|房本满五年|随时看房,259,28443,2室1厅 , 91.06 , 南 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,长阳光合作用 满五唯一 价格能谈 看房子方便,禾香雅园 ,长阳,VR房源|房本满五年|随时看房,288,35122,2室1厅 , 82 , 南 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,南北通透格局，配套设施齐全。业主诚意出售,沁馥家园 ,窦店,VR看装修|房本满五年|随时看房,139,13775,3室1厅 , 100.91 , 南 北 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,绿地花都苑精装满五唯一两居室诚心出售,绿地花都苑 ,长阳,VR看装修|房本满五年|随时看房,273,30675,2室1厅 , 89 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,满五唯一 户型方正 有钥匙 看房方便,拱辰南大街 ,良乡,近地铁|VR看装修|房本满五年|随时看房,175,20274,2室1厅 , 86.32 , 东 西 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,推荐房源：中间楼层两居室，位置安静，随时看房,康泽佳苑北区 ,长阳,近地铁|VR看装修|房本满五年|随时看房,289,37028,2室1厅 , 78.05 , 南 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,绿地花都苑 全明格局两居 满五唯一 诚意出售,绿地花都苑 ,长阳,VR看装修|房本满五年|随时看房,274,30452,2室1厅 , 89.98 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,南北通透 楼层好 视野宽阔 采光充足,远洋新仕界 ,良乡,近地铁|VR看装修|房本满两年|随时看房,370,40052,3室1厅 , 92.38 , 南 北 , 简装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,长阳半岛怡和南路10号院 3室1厅 南 北,长阳半岛怡和南路10号院 ,长阳,VR房源|房本满五年|随时看房,528,48119,3室1厅 , 109.73 , 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,长阳半岛1号院 满两年 明厨明卫,长阳半岛1号院 ,长阳,近地铁|VR看装修|房本满两年|随时看房,339,38440,2室1厅 , 88.19 , 东 南 北 , 精装 
房山,https://bj.lianjia.com/ershoufang/fangshan/,3,北京,良乡大学城区域 远洋新仕界 三居室 有电梯,远洋新仕界 ,良乡,近地铁|VR看装修|房本满两年|随时看房,370,40052,3室2厅 , 92.38 , 南 北 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,碧桂园二期  准新房  全新装修  拎包即可入住,碧桂园御湖城二期 ,江浦街,VR看装修|房本满两年|随时看房,75,8291,3室2厅 , 90.47 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,珠江壹城居住舒适，生活配套齐全，户型方正,珠江壹城 ,神岗镇,VR看装修|房本满两年|随时看房,140.88,11902,3室2厅 , 118.37 , 西南 , 简装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,业主诚意出手，手期低，证过5唯一，,珠光御景山水城 ,江浦街,VR看装修|房本满五年|随时看房,80,8323,3室2厅 , 96.12 , 北 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,高楼层视野好，叠厅增加空间感。,珠江壹城 ,神岗镇,VR看装修|房本满两年|随时看房,131,11404,3室2厅 , 114.88 , 西南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,巴厘天地小区中楼层，居住舒适户型方正实用,人盛巴厘天地 ,神岗镇,VR看装修|房本满两年|随时看房,89,8764,3室2厅 , 101.56 , 东南 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,富力泉天下 联排别墅 精装修 格局靓 中空厅户型,富力泉天下 ,温泉镇,VR房源|房本满五年,175,10549,5室2厅 , 165.9 , 东南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,市区小三房 南向 靓楼层 近地铁 配套完善,御景宏雅花园 ,江浦街,VR房源|房本满两年,103,11130,3室2厅 , 92.55 , 东南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,紫泉翠荔嘉园   总*低  精装修三房,紫泉翠荔嘉园 ,太平镇,VR看装修|房本满两年,92,12069,3室2厅 , 76.23 , 东北 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,紫泉流溪湾 四房两厅两卫带精装修,紫泉流溪湾 ,太平镇,VR看装修|房本满两年,176,11692,4室2厅 , 150.54 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,朝南向格局好，户型方正，地铁口,华标荔苑 ,太平镇,近地铁|VR看装修|房本满两年|随时看房,102,11972,2室2厅 , 85.2 , 东南 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,急急急 时代配套 地铁盘 电梯房,大城云山 ,太平镇,近地铁|VR看装修|房本满两年|随时看房,110,9091,3室2厅 , 121 , 南 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,装修大三房，中楼层，双阳台 ，近地铁,人盛巴厘天地 ,神岗镇,VR看装修|房本满五年|随时看房,129,10225,3室2厅 , 126.17 , 东南 , 其他 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,全新装修刚需好房！视野开阔好房！,珠江壹城 ,神岗镇,VR房源|房本满两年|随时看房,108,12291,3室2厅 , 87.87 , 东北 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,大三房，生活配套完善，近地铁站,人盛巴厘天地 ,神岗镇,VR看装修|房本满五年|随时看房,98,9291,3室2厅 , 105.48 , 东南 , 其他 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,新村北路 精装3房 南北对流 视野开阔,新村北路 ,旧城区,VR看装修|房本满两年|随时看房,68,7657,3室2厅 , 88.81 , 西南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,中间位置，刚需户型，可以再谈谈。,人盛巴厘天地 ,神岗镇,VR看装修|房本满两年|随时看房,86,8661,3室2厅 , 99.3 , 东南 西北 北 , 毛坯 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,底层洋房的中间楼层，户型方正，采光好,流溪河山庄 ,赤草,VR房源|房本满两年,73,6986,3室2厅 , 104.5 , 南 , 精装 
从化,https://gz.lianjia.com/ershoufang/conghua/,3,广州,空气清新 负离子空气光泽通透 方正实用 空间布局紧凑,富力泉天下 ,温泉镇,VR房源|房本满五年,183,9540,5室2厅 , 191.84 , 南 , 精装 
